age,gender,country,education_level,has_bank_account,mobile_money_user,loan_access,monthly_income
40,Male,Tanzania,Secondary,yes,0.0,1.0,472.28
28,Male,Rwanda,Secondary,0,1.0,0.0,-100.0
42,Female,Tanzania,Tertiary,nan,0.0,1.0,991.7
62,Male,Uganda,Secondary,nan,0.0,,678.07
68,Male,Tanzania,Secondary,0,1.0,0.0,308.91
60,Male,Uganda,Secondary,1,0.0,,463.51
19,Male,Burundi,Tertiary,1,1.0,1.0,453.29
52,Male,Burundi,Primary,1,1.0,0.0,346.72
64,Female,Kenya,Secondary,0,1.0,1.0,437.13
41,Female,Tanzania,Secondary,yes,1.0,0.0,412.88
30,Female,Rwanda,Primary,0,1.0,0.0,146.06
59,Male,Uganda,None,no,0.0,0.0,654.82
54,Male,Kenya,Tertiary,1,0.0,0.0,427.52
47,Male,Uganda,None,no,0.0,0.0,218.13
28,Male,Uganda,Tertiary,no,1.0,0.0,564.79
40,Male,Tanzania,Tertiary,yes,1.0,0.0,268.43
63,Female,Uganda,Tertiary,0,0.0,0.0,365.32
45,Male,Uganda,Secondary,1,0.0,0.0,209.28
46,Male,Rwanda,Secondary,1,0.0,0.0,446.19
69,Female,Tanzania,Primary,no,0.0,1.0,791.88
32,Female,Rwanda,Secondary,0,1.0,,647.29
62,Female,Kenya,Primary,nan,1.0,0.0,276.43
20,Other,Burundi,Secondary,0,0.0,0.0,94.84
26,Male,Uganda,Primary,no,0.0,,245.54
25,Male,Tanzania,Secondary,1,1.0,0.0,311.91
64,Male,Burundi,,1,0.0,1.0,419.93
50,Male,Uganda,Secondary,no,0.0,0.0,824.95
51,Female,Uganda,Primary,1,0.0,0.0,699.44
26,Male,Burundi,Tertiary,0,0.0,0.0,632.25
34,Female,Kenya,Secondary,1,0.0,0.0,874.4
58,Male,Rwanda,Tertiary,yes,1.0,0.0,404.94
18,Female,Rwanda,Secondary,0,0.0,0.0,342.48
57,Female,Burundi,Secondary,1,1.0,0.0,523.06
22,Female,Tanzania,Secondary,0,1.0,,769.17
47,Female,Kenya,Primary,no,1.0,0.0,595.63
28,Male,Kenya,Secondary,nan,0.0,0.0,362.93
45,Female,Burundi,Secondary,1,1.0,0.0,466.98
55,Male,Burundi,Primary,0,1.0,0.0,150.14
34,Male,Rwanda,Primary,0,0.0,0.0,714.18
67,Female,Tanzania,Tertiary,0,1.0,0.0,424.75
40,Male,Rwanda,Primary,1,1.0,0.0,590.62
35,Female,Burundi,None,1,0.0,0.0,376.59
54,Female,Burundi,None,0,1.0,0.0,275.9
44,Male,Kenya,Secondary,yes,0.0,0.0,634.53
42,Female,Tanzania,Tertiary,1,1.0,0.0,803.5
22,Female,Burundi,Primary,0,0.0,0.0,604.76
36,Female,Kenya,,1,1.0,0.0,582.42
44,Male,Rwanda,Tertiary,nan,0.0,0.0,490.0
30,Male,Rwanda,Secondary,1,0.0,1.0,481.61
24,Female,Kenya,Secondary,1,0.0,1.0,408.87
43,Male,Uganda,Primary,0,1.0,0.0,232.5
31,Male,Rwanda,Secondary,0,1.0,0.0,401.08
44,Male,Uganda,Primary,1,0.0,1.0,520.0
25,Male,Kenya,Secondary,0,0.0,0.0,467.01
48,Female,Tanzania,Secondary,no,0.0,0.0,433.92
52,Male,Burundi,None,0,0.0,0.0,538.37
44,Male,Rwanda,None,no,1.0,0.0,435.47
21,Male,Burundi,Primary,yes,0.0,0.0,347.9
59,Male,Uganda,Secondary,0,0.0,0.0,589.3
21,Other,Rwanda,Primary,0,0.0,0.0,672.49
35,,Tanzania,None,0,0.0,0.0,253.41
40,Female,Tanzania,Tertiary,0,1.0,0.0,560.04
49,Male,Tanzania,None,1,1.0,0.0,522.12
29,Female,Tanzania,Secondary,0,0.0,0.0,747.36
69,Female,Burundi,Tertiary,0,1.0,0.0,649.11
37,Male,Burundi,Primary,0,1.0,0.0,566.06
64,Female,Uganda,Secondary,0,0.0,1.0,640.26
62,Female,Burundi,Secondary,0,1.0,0.0,1045.46
29,Male,Uganda,Primary,1,1.0,0.0,439.74
25,Female,Burundi,Primary,nan,0.0,0.0,589.51
39,Female,Uganda,None,1,0.0,0.0,319.89
44,Male,Kenya,Tertiary,1,1.0,1.0,411.06
58,Female,Tanzania,Primary,1,0.0,0.0,672.98
69,Male,Rwanda,Primary,1,0.0,,169.1
58,Female,Burundi,Primary,no,0.0,0.0,712.13
34,Male,Tanzania,Secondary,nan,0.0,1.0,707.45
49,Female,Burundi,Primary,1,1.0,0.0,454.81
50,Female,Uganda,Secondary,1,0.0,0.0,5.16
48,Other,Burundi,Tertiary,1,1.0,0.0,706.35
23,Male,Tanzania,Primary,1,1.0,0.0,651.52
56,Male,Tanzania,Secondary,1,1.0,1.0,675.41
26,Male,Burundi,Secondary,no,0.0,0.0,193.23
59,Female,Rwanda,Secondary,1,0.0,,478.12
49,Male,Rwanda,Primary,0,0.0,1.0,363.01
53,Male,Kenya,Primary,1,0.0,0.0,1047.98
33,Female,Kenya,Primary,0,1.0,0.0,350.91
29,Male,Kenya,Secondary,0,1.0,0.0,443.23
58,Female,Uganda,Tertiary,1,0.0,0.0,210.15
20,Female,Rwanda,Primary,no,1.0,,292.52
44,Male,Kenya,Primary,1,0.0,0.0,466.33
44,Female,Rwanda,Primary,0,1.0,0.0,668.33
26,Male,Burundi,Tertiary,1,0.0,0.0,624.61
34,Female,Burundi,Secondary,0,0.0,0.0,560.91
63,Female,Burundi,None,1,0.0,0.0,60.83
22,Male,Tanzania,,nan,1.0,0.0,741.03
43,Female,Rwanda,Primary,0,,0.0,678.95
38,Male,Burundi,Secondary,1,0.0,0.0,795.02
18,,Kenya,Primary,no,1.0,0.0,310.38
18,Male,Burundi,Tertiary,0,0.0,0.0,307.91
52,Male,Rwanda,Primary,0,1.0,0.0,693.72
26,Male,Uganda,Tertiary,0,1.0,0.0,665.2
40,Female,Burundi,Secondary,1,1.0,0.0,490.74
55,Female,Tanzania,Tertiary,0,0.0,0.0,150.74
58,Female,Tanzania,Primary,1,1.0,0.0,237.12
21,Female,Rwanda,Tertiary,1,0.0,,821.78
69,Male,Rwanda,Secondary,0,1.0,0.0,953.71
36,Female,Kenya,None,nan,1.0,0.0,632.96
54,Male,Kenya,Primary,1,0.0,0.0,551.97
22,Male,Tanzania,Secondary,no,0.0,0.0,480.31
45,Male,Burundi,Primary,0,0.0,0.0,813.87
63,Male,Kenya,None,1,1.0,1.0,329.84
59,Male,Kenya,Secondary,0,1.0,0.0,725.96
65,Male,Kenya,Secondary,1,1.0,0.0,710.04
40,Male,Kenya,Secondary,0,0.0,0.0,215.18
55,Female,Kenya,,0,0.0,1.0,709.5
69,Male,Burundi,Tertiary,1,1.0,0.0,60.35
40,Female,Uganda,Tertiary,0,1.0,1.0,505.03
63,Male,Kenya,None,1,1.0,0.0,416.89
35,Female,Rwanda,Primary,0,1.0,0.0,490.46
46,Male,Uganda,,0,1.0,0.0,798.11
45,Female,Tanzania,Tertiary,0,1.0,1.0,389.53
26,Female,Burundi,Primary,0,0.0,0.0,415.79
56,Female,Kenya,Tertiary,0,1.0,0.0,662.64
67,Male,Tanzania,Secondary,0,1.0,0.0,549.89
27,Male,Uganda,Secondary,0,0.0,,66.76
19,Female,Uganda,Secondary,1,0.0,0.0,763.29
30,Male,Burundi,Tertiary,0,0.0,0.0,382.67
55,Female,Burundi,Primary,yes,0.0,1.0,156.29
44,,Kenya,,1,1.0,0.0,0.0
58,Male,Rwanda,,1,,0.0,534.94
37,Male,Burundi,Primary,1,1.0,0.0,388.26
57,Female,Uganda,Tertiary,0,0.0,0.0,241.7
27,Female,Tanzania,Primary,0,0.0,0.0,191.33
33,Female,Tanzania,Secondary,0,1.0,0.0,50.37
32,Female,Tanzania,Secondary,1,1.0,0.0,442.77
30,Male,Burundi,Primary,1,1.0,1.0,511.78
67,Female,Kenya,None,0,0.0,0.0,236.06
55,Male,Uganda,Tertiary,0,1.0,0.0,457.51
37,Female,Burundi,Secondary,1,1.0,0.0,492.6
41,Male,Burundi,Primary,1,0.0,0.0,711.12
58,Female,Rwanda,Tertiary,0,1.0,0.0,518.88
67,Male,Tanzania,Secondary,nan,1.0,1.0,536.54
24,Female,Uganda,Primary,0,,0.0,485.34
40,Male,Tanzania,None,0,1.0,0.0,529.66
41,Other,Kenya,Tertiary,yes,0.0,0.0,479.7
46,Female,Kenya,Primary,1,,0.0,428.43
22,Female,Burundi,Primary,0,0.0,0.0,359.13
60,Other,Kenya,Tertiary,0,0.0,0.0,395.05
62,Female,Uganda,None,0,1.0,0.0,231.7
52,Female,Burundi,Secondary,nan,0.0,0.0,622.02
18,Male,Uganda,Secondary,0,1.0,0.0,724.71
53,Female,Tanzania,Tertiary,0,1.0,0.0,530.27
68,Male,Kenya,None,1,0.0,0.0,527.08
35,Female,Kenya,Secondary,0,0.0,0.0,497.31
23,Female,Burundi,Primary,1,1.0,0.0,484.45
40,Male,Tanzania,Secondary,1,0.0,0.0,344.78
27,Female,Kenya,Secondary,0,0.0,0.0,678.44
24,Female,Kenya,Secondary,1,0.0,0.0,394.37
61,Female,Uganda,Secondary,1,1.0,0.0,616.58
25,Male,Kenya,Primary,nan,1.0,0.0,429.14
30,Male,Burundi,None,no,0.0,1.0,476.45
47,Female,Uganda,Primary,1,1.0,0.0,241.63
35,Female,Uganda,Primary,0,1.0,0.0,646.47
31,Male,Burundi,Secondary,0,0.0,0.0,615.39
28,Female,Burundi,Primary,1,0.0,0.0,279.37
59,Male,Tanzania,Secondary,0,0.0,0.0,645.51
55,Male,Burundi,Primary,0,0.0,0.0,551.97
30,Female,Tanzania,Primary,1,1.0,1.0,919.24
59,Male,Rwanda,Primary,1,1.0,0.0,556.7
61,Female,Rwanda,Secondary,0,,0.0,686.3
50,Female,Kenya,None,0,0.0,0.0,588.23
67,Female,Rwanda,Tertiary,0,1.0,0.0,180.5
30,Male,Uganda,Secondary,0,0.0,0.0,305.56
42,Female,Uganda,None,0,0.0,0.0,107.63
41,Male,Kenya,Tertiary,1,1.0,,452.83
46,Male,Rwanda,Secondary,1,1.0,0.0,201.12
53,Male,Rwanda,Tertiary,0,1.0,0.0,886.08
23,Female,Uganda,Secondary,1,1.0,,648.25
35,Male,Tanzania,Tertiary,yes,0.0,0.0,527.06
45,Male,Kenya,Primary,yes,1.0,1.0,299.5
22,Male,Kenya,Tertiary,0,0.0,1.0,280.18
35,Male,Burundi,Tertiary,no,1.0,0.0,587.76
54,Female,Burundi,None,0,1.0,0.0,845.71
24,Female,Rwanda,Secondary,0,1.0,1.0,320.47
26,Female,Kenya,Primary,no,1.0,0.0,70.35
52,Female,Burundi,Tertiary,0,0.0,0.0,568.59
29,Male,Burundi,Tertiary,1,0.0,0.0,605.36
69,Female,Kenya,Secondary,no,1.0,0.0,-100.0
63,Female,Kenya,Secondary,1,0.0,0.0,127.41
57,Female,Tanzania,Secondary,0,1.0,0.0,325.06
61,Male,Tanzania,Primary,0,0.0,0.0,526.85
56,Male,Uganda,Secondary,1,0.0,0.0,442.26
41,Male,Uganda,Tertiary,1,1.0,1.0,903.33
26,Female,Tanzania,Tertiary,1,0.0,0.0,649.26
29,Male,Rwanda,Tertiary,0,1.0,1.0,392.99
53,Female,Tanzania,Secondary,yes,1.0,0.0,137.54
54,Male,Tanzania,Tertiary,0,1.0,0.0,660.72
26,Male,Tanzania,Tertiary,no,0.0,0.0,195.82
56,Male,Rwanda,Primary,no,1.0,0.0,343.75
63,Female,Rwanda,Primary,1,0.0,0.0,688.06
69,Female,Uganda,Tertiary,nan,0.0,0.0,718.36
39,Female,Burundi,None,0,0.0,0.0,436.58
34,Male,Rwanda,Secondary,1,1.0,0.0,617.81
50,Male,Kenya,Primary,0,1.0,0.0,627.9
64,Female,Tanzania,Secondary,1,0.0,1.0,231.3
41,Female,Tanzania,Tertiary,1,1.0,0.0,433.28
32,Male,Kenya,Secondary,0,1.0,1.0,577.58
46,Female,Tanzania,Primary,1,1.0,0.0,569.9
49,Male,Uganda,Secondary,nan,0.0,0.0,270.53
50,Female,Burundi,,1,1.0,0.0,407.67
46,Male,Kenya,Primary,no,,0.0,571.39
32,Female,Uganda,Secondary,1,0.0,0.0,254.7
44,Male,Uganda,Secondary,0,0.0,0.0,0.0
51,Other,Uganda,None,0,0.0,0.0,491.42
21,Female,Burundi,Primary,0,0.0,1.0,820.79
66,Other,Uganda,Tertiary,no,0.0,1.0,340.41
65,Male,Rwanda,Secondary,1,1.0,0.0,453.82
35,Female,Burundi,Tertiary,1,1.0,0.0,670.83
38,Female,Rwanda,Tertiary,1,1.0,0.0,694.42
65,Female,Uganda,Tertiary,0,0.0,0.0,825.98
25,Female,Burundi,Primary,0,0.0,0.0,529.42
23,Female,Rwanda,Primary,no,1.0,0.0,815.02
37,Female,Rwanda,Secondary,1,1.0,0.0,64.26
19,,Tanzania,Secondary,no,0.0,0.0,504.33
68,Male,Tanzania,Primary,no,1.0,1.0,479.31
62,Male,Tanzania,Secondary,yes,0.0,0.0,1014.66
39,Female,Burundi,Primary,no,1.0,,803.83
38,Male,Rwanda,Primary,no,1.0,0.0,462.22
23,Female,Kenya,Primary,1,1.0,0.0,516.43
49,Male,Burundi,Primary,1,1.0,0.0,491.43
23,Male,Uganda,Secondary,1,0.0,1.0,546.76
30,Female,Kenya,Primary,nan,1.0,0.0,790.54
18,Male,Uganda,Secondary,1,1.0,0.0,179.66
39,Male,Burundi,Primary,0,1.0,0.0,276.59
41,Male,Tanzania,Secondary,0,0.0,0.0,422.37
58,Male,Burundi,Primary,0,0.0,0.0,320.97
47,Female,Uganda,Secondary,1,0.0,1.0,450.59
39,Female,Tanzania,Secondary,no,0.0,0.0,682.19
61,Female,Burundi,Secondary,1,1.0,0.0,716.67
29,Female,Tanzania,Tertiary,no,0.0,1.0,638.22
43,,Burundi,Secondary,0,1.0,,697.29
21,Female,Rwanda,Secondary,0,1.0,1.0,599.25
36,Male,Uganda,Secondary,no,0.0,0.0,403.96
33,Male,Rwanda,Secondary,1,1.0,,617.5
29,Female,Uganda,Secondary,1,0.0,0.0,447.26
50,Male,Rwanda,None,0,1.0,,390.12
38,Male,Burundi,Tertiary,0,0.0,1.0,609.94
53,Male,Burundi,Secondary,yes,0.0,0.0,464.36
26,Male,Uganda,Tertiary,1,1.0,0.0,499.52
56,Female,Uganda,Tertiary,0,,0.0,335.69
59,Female,Burundi,None,0,1.0,0.0,688.77
62,Male,Rwanda,Primary,1,0.0,0.0,698.55
25,Male,Burundi,Primary,1,0.0,0.0,226.27
37,Female,Tanzania,Tertiary,0,1.0,0.0,392.26
27,Male,Uganda,None,0,0.0,0.0,708.55
49,Female,Tanzania,Secondary,1,1.0,0.0,1002.48
45,Female,Uganda,Tertiary,0,,0.0,705.92
27,Male,Kenya,Secondary,1,1.0,1.0,458.32
25,Female,Burundi,Secondary,0,0.0,0.0,747.74
69,Male,Uganda,Secondary,yes,1.0,0.0,371.95
64,Male,Tanzania,Secondary,1,1.0,0.0,520.18
50,Male,Uganda,Secondary,1,0.0,0.0,336.82
64,Female,Burundi,Tertiary,0,0.0,0.0,0.0
66,Male,Rwanda,None,yes,1.0,0.0,560.92
30,Male,Rwanda,Primary,nan,0.0,,545.04
61,Male,Burundi,Tertiary,nan,0.0,0.0,222.7
52,Male,Uganda,Tertiary,1,0.0,1.0,146.93
68,Male,Tanzania,None,1,1.0,1.0,106.87
46,Male,Uganda,Secondary,no,0.0,1.0,751.71
22,Female,Rwanda,Secondary,0,0.0,0.0,573.13
20,Male,Tanzania,Tertiary,1,0.0,0.0,708.68
54,Female,Tanzania,Primary,no,0.0,1.0,511.93
58,Male,Tanzania,Primary,no,0.0,0.0,585.81
23,Female,Burundi,Secondary,0,0.0,0.0,0.0
65,Male,Kenya,Secondary,1,0.0,0.0,587.54
59,Male,Rwanda,Primary,1,1.0,0.0,534.41
33,Female,Tanzania,Secondary,0,0.0,0.0,432.55
52,Male,Tanzania,Tertiary,0,1.0,0.0,650.7
35,Male,Burundi,Secondary,no,1.0,0.0,219.37
28,Female,Burundi,Secondary,1,0.0,0.0,562.76
68,Female,Uganda,Secondary,nan,1.0,0.0,502.92
40,Female,Kenya,Tertiary,1,1.0,0.0,623.87
64,Female,Tanzania,Tertiary,yes,1.0,1.0,735.92
28,Female,Kenya,Secondary,no,1.0,1.0,529.51
46,Male,Burundi,None,1,1.0,0.0,615.47
59,Female,Uganda,Secondary,0,0.0,0.0,289.55
44,Female,Kenya,Secondary,0,0.0,0.0,752.18
26,Female,Tanzania,Primary,1,0.0,0.0,407.84
52,Female,Uganda,None,0,0.0,0.0,235.24
26,Male,Tanzania,Secondary,nan,1.0,0.0,550.67
35,Male,Tanzania,Secondary,1,1.0,,534.88
61,Female,Kenya,Secondary,0,,0.0,572.91
38,Female,Rwanda,None,0,0.0,0.0,331.05
65,Female,Rwanda,,0,1.0,1.0,64.95
53,Male,Tanzania,Primary,0,1.0,0.0,289.61
18,Female,Kenya,Tertiary,0,1.0,,353.16
44,Male,Tanzania,Secondary,0,1.0,0.0,633.66
62,Female,Uganda,Secondary,1,,0.0,602.39
57,Female,Burundi,Secondary,nan,1.0,0.0,389.07
55,Female,Burundi,Secondary,1,1.0,0.0,370.42
46,Female,Rwanda,Tertiary,1,1.0,0.0,387.43
57,Female,Burundi,Secondary,1,0.0,0.0,500.85
36,Male,Rwanda,Secondary,0,1.0,0.0,393.6
41,Female,Rwanda,Primary,0,1.0,0.0,294.52
61,Male,Uganda,Secondary,1,0.0,0.0,526.54
18,Male,Uganda,Primary,nan,0.0,0.0,650.82
53,Female,Rwanda,Primary,1,1.0,0.0,621.95
40,Female,Burundi,Primary,unknown,0.0,1.0,657.01
30,Male,Burundi,Secondary,1,1.0,0.0,286.63
47,Male,Rwanda,Primary,1,1.0,0.0,215.21
66,Female,Tanzania,Primary,yes,0.0,0.0,679.43
68,Male,Tanzania,Tertiary,0,0.0,0.0,100.28
68,Male,Uganda,Secondary,1,1.0,0.0,713.98
54,Female,Uganda,Primary,1,0.0,1.0,323.52
28,Male,Burundi,Primary,1,1.0,0.0,765.98
24,Female,Burundi,None,0,1.0,0.0,898.39
52,Female,Burundi,Secondary,1,0.0,0.0,482.78
28,Male,Rwanda,Secondary,yes,0.0,0.0,345.65
66,Male,Uganda,Secondary,0,,0.0,667.69
60,Male,Uganda,Primary,0,1.0,0.0,481.6
64,Female,Tanzania,,0,,0.0,387.84
68,Female,Kenya,Secondary,yes,1.0,1.0,376.26
57,Male,Uganda,Tertiary,1,1.0,1.0,470.33
65,Male,Uganda,Secondary,yes,1.0,1.0,252.35
38,Female,Kenya,Secondary,0,0.0,0.0,695.31
64,Female,Kenya,Tertiary,unknown,1.0,0.0,613.09
20,Female,Kenya,None,0,1.0,1.0,713.35
47,Male,Uganda,Primary,0,1.0,1.0,792.21
41,Female,Burundi,None,0,1.0,0.0,520.33
55,Male,Uganda,Secondary,0,0.0,0.0,535.69
20,Male,Rwanda,Tertiary,0,1.0,1.0,619.23
54,Female,Tanzania,Primary,0,1.0,1.0,568.9
50,Male,Rwanda,Tertiary,0,1.0,1.0,817.21
39,Male,Kenya,,1,1.0,0.0,236.25
48,Male,Uganda,None,0,0.0,0.0,602.94
63,Male,Uganda,Primary,1,1.0,0.0,378.49
29,Female,Tanzania,Tertiary,no,0.0,0.0,702.75
62,Male,Tanzania,None,0,1.0,0.0,-100.0
31,Female,Tanzania,Secondary,0,1.0,0.0,490.02
29,Female,Tanzania,Secondary,1,1.0,0.0,534.74
44,Female,Rwanda,Secondary,0,0.0,0.0,784.95
30,Male,Rwanda,Primary,0,0.0,0.0,522.04
41,Male,Tanzania,Secondary,0,0.0,1.0,748.77
55,Female,Tanzania,Secondary,yes,1.0,1.0,528.43
64,Male,Rwanda,None,1,1.0,0.0,617.92
65,Female,Uganda,Primary,no,1.0,0.0,654.39
26,Female,Uganda,Secondary,1,1.0,1.0,733.65
25,Female,Burundi,Secondary,0,,0.0,554.4
54,Female,Uganda,Secondary,0,0.0,1.0,723.7
32,Male,Uganda,Tertiary,1,1.0,0.0,417.73
24,Male,Burundi,Secondary,0,0.0,0.0,639.33
41,Female,Burundi,None,0,1.0,1.0,676.23
66,Male,Rwanda,None,1,1.0,1.0,259.09
33,Male,Tanzania,Secondary,1,1.0,0.0,448.51
41,Female,Rwanda,Primary,1,0.0,0.0,314.03
60,Female,Tanzania,None,0,1.0,0.0,545.31
24,Male,Uganda,,1,1.0,0.0,624.83
60,Male,Tanzania,Primary,0,1.0,1.0,689.69
45,Male,Burundi,Primary,1,1.0,0.0,384.74
19,Male,Burundi,Secondary,0,0.0,0.0,386.71
51,Female,Tanzania,Primary,0,1.0,0.0,671.22
55,Male,Tanzania,Primary,0,1.0,0.0,447.13
20,Male,Tanzania,Secondary,1,0.0,1.0,410.67
18,Male,Uganda,,0,0.0,,573.71
48,Male,Uganda,Secondary,1,0.0,0.0,255.86
40,Female,Uganda,,1,0.0,1.0,791.36
37,Female,Uganda,None,0,0.0,0.0,440.55
33,Female,Kenya,Primary,no,1.0,0.0,495.59
63,Female,Kenya,Primary,1,0.0,1.0,112.41
49,Male,Rwanda,None,0,1.0,0.0,691.5
34,Male,Tanzania,Secondary,1,0.0,0.0,213.09
35,Other,Uganda,None,1,1.0,0.0,713.79
21,Female,Uganda,Primary,nan,1.0,0.0,792.34
52,Female,Burundi,Tertiary,no,1.0,1.0,384.2
57,Female,Kenya,Primary,1,0.0,,503.83
53,Male,Uganda,Secondary,0,1.0,0.0,611.3
40,Female,Tanzania,Primary,1,0.0,0.0,306.22
32,Female,Burundi,None,0,0.0,0.0,450.62
30,Female,Rwanda,Primary,0,,,825.93
31,Male,Rwanda,Primary,0,0.0,1.0,792.66
31,Male,Kenya,Secondary,0,0.0,0.0,281.06
54,Female,Tanzania,Secondary,1,1.0,0.0,490.03
22,Male,Tanzania,Secondary,0,1.0,0.0,286.95
39,Male,Rwanda,Tertiary,0,1.0,0.0,416.81
45,Male,Uganda,Primary,1,1.0,0.0,622.3
62,Male,Uganda,Tertiary,no,1.0,0.0,620.13
21,Female,Burundi,Tertiary,1,0.0,0.0,375.7
67,Male,Burundi,Tertiary,1,0.0,0.0,515.42
55,Female,Tanzania,Secondary,0,1.0,1.0,0.0
46,Male,Kenya,Primary,1,1.0,0.0,731.67
54,Female,Uganda,Primary,0,1.0,0.0,808.06
52,Female,Uganda,None,1,0.0,0.0,594.77
37,Female,Kenya,None,yes,1.0,0.0,559.94
52,Female,Uganda,Secondary,yes,0.0,1.0,13.44
52,Male,Uganda,None,1,1.0,0.0,376.21
37,,Kenya,Secondary,1,0.0,1.0,361.2
19,Male,Kenya,None,1,,0.0,907.74
69,Female,Burundi,Secondary,0,0.0,1.0,540.84
35,Male,Burundi,None,0,0.0,1.0,589.94
47,Male,Kenya,Secondary,1,1.0,1.0,420.91
59,Female,Kenya,Tertiary,1,1.0,0.0,240.29
46,Female,Tanzania,Secondary,no,1.0,0.0,191.86
56,Male,Rwanda,Secondary,0,0.0,0.0,547.52
69,Female,Rwanda,Secondary,no,1.0,0.0,585.89
39,Male,Kenya,Secondary,0,1.0,0.0,592.19
46,Male,Burundi,Secondary,no,1.0,0.0,313.21
63,Female,Uganda,None,yes,1.0,0.0,613.79
27,Male,Tanzania,Tertiary,0,0.0,0.0,438.11
37,Male,Burundi,Tertiary,0,1.0,0.0,662.39
33,Female,Tanzania,Primary,0,0.0,0.0,609.87
23,Female,Burundi,Primary,1,0.0,0.0,479.31
34,Male,Uganda,Primary,0,0.0,0.0,433.77
23,Female,Kenya,Tertiary,0,1.0,0.0,445.38
39,Female,Rwanda,Tertiary,0,1.0,0.0,458.04
35,Female,Kenya,Secondary,1,0.0,0.0,198.86
49,Female,Burundi,None,nan,0.0,0.0,502.86
45,Female,Burundi,Secondary,1,1.0,0.0,631.46
59,Male,Tanzania,Primary,nan,1.0,0.0,636.59
27,Male,Uganda,Secondary,1,0.0,,274.3
58,Female,Rwanda,Secondary,0,0.0,0.0,116.0
39,Female,Tanzania,None,0,0.0,0.0,503.85
45,Male,Uganda,Secondary,1,0.0,0.0,475.44
32,Other,Uganda,Primary,1,0.0,1.0,827.58
60,Male,Kenya,Secondary,0,0.0,0.0,421.18
46,Male,Kenya,Secondary,no,1.0,0.0,724.55
24,Male,Uganda,Primary,nan,1.0,0.0,428.26
67,Female,Rwanda,Primary,1,0.0,0.0,691.1
51,Male,Rwanda,Secondary,nan,1.0,0.0,404.5
49,,Burundi,Secondary,0,0.0,1.0,551.71
19,,Burundi,Secondary,1,1.0,0.0,279.24
43,Male,Tanzania,Secondary,0,1.0,0.0,364.72
62,Male,Uganda,Primary,1,,0.0,469.38
28,Male,Rwanda,,yes,0.0,1.0,534.27
42,Male,Burundi,Primary,0,0.0,0.0,673.03
36,Female,Burundi,None,yes,0.0,1.0,358.79
37,Female,Burundi,Primary,1,1.0,0.0,853.66
50,Male,Burundi,Secondary,yes,0.0,0.0,657.15
34,,Rwanda,Secondary,1,1.0,0.0,432.47
69,Female,Uganda,Secondary,1,1.0,0.0,153.16
47,Female,Tanzania,Tertiary,0,1.0,0.0,335.36
35,Female,Tanzania,Primary,0,0.0,0.0,216.45
49,Female,Burundi,Secondary,nan,1.0,0.0,539.26
57,Male,Tanzania,Secondary,nan,0.0,0.0,539.73
62,Female,Burundi,Primary,0,0.0,0.0,571.11
21,Female,Rwanda,Secondary,1,1.0,0.0,510.43
49,Male,Uganda,Primary,0,0.0,0.0,364.57
36,Male,Kenya,Secondary,1,1.0,0.0,197.44
20,Male,Rwanda,Primary,1,0.0,0.0,471.24
55,Female,Tanzania,None,1,1.0,0.0,230.21
45,Female,Kenya,None,yes,0.0,0.0,502.39
55,Male,Tanzania,None,no,0.0,0.0,758.75
23,Male,Rwanda,Secondary,yes,0.0,0.0,409.54
57,Female,Tanzania,Primary,0,,0.0,688.19
34,Female,Tanzania,Secondary,0,0.0,1.0,314.66
59,Female,Uganda,Tertiary,0,1.0,0.0,456.42
22,Female,Tanzania,Secondary,1,0.0,0.0,125.68
36,Male,Rwanda,Tertiary,0,1.0,0.0,698.96
60,Male,Tanzania,Tertiary,no,1.0,0.0,182.11
59,Male,Uganda,Primary,0,0.0,0.0,550.45
52,Female,Uganda,Tertiary,1,1.0,1.0,433.47
39,Female,Tanzania,Secondary,1,0.0,1.0,550.92
41,Female,Rwanda,Tertiary,0,1.0,0.0,291.46
27,Male,Uganda,Secondary,0,0.0,0.0,353.5
19,Female,Uganda,Secondary,0,0.0,0.0,581.87
45,Male,Uganda,Primary,yes,1.0,0.0,619.19
58,Female,Tanzania,Primary,1,0.0,0.0,601.86
54,Male,Uganda,Secondary,0,1.0,0.0,800.38
34,Female,Tanzania,Secondary,1,0.0,0.0,514.07
23,Male,Tanzania,Secondary,1,0.0,0.0,345.21
60,Male,Tanzania,Primary,0,0.0,0.0,705.5
22,Male,Tanzania,Primary,1,0.0,0.0,350.2
56,Male,Rwanda,Tertiary,1,1.0,0.0,338.7
24,Male,Burundi,Tertiary,1,1.0,1.0,463.47
49,Female,Rwanda,Secondary,0,1.0,0.0,950.87
21,Male,Tanzania,Secondary,1,,1.0,351.42
38,Male,Kenya,Secondary,nan,1.0,0.0,137.73
59,Female,Tanzania,Primary,1,0.0,0.0,736.37
49,Male,Kenya,Secondary,0,1.0,0.0,747.77
35,Female,Kenya,Primary,no,1.0,0.0,427.32
50,Male,Tanzania,Primary,no,0.0,0.0,639.24
31,Other,Burundi,,1,0.0,0.0,356.69
23,Female,Tanzania,Secondary,1,0.0,0.0,564.98
28,Female,Tanzania,None,0,1.0,0.0,827.99
63,Female,Tanzania,Secondary,1,0.0,0.0,344.39
37,Female,Kenya,Secondary,yes,0.0,0.0,636.24
46,Male,Burundi,Secondary,1,0.0,0.0,551.22
